Time/s,Volts/V
0.0002681072428971589,-0.48
0.00027210884353741496,0.2
0.0002761104441776711,0.68
0.0002801120448179272,1.2
0.0002841136454581833,1.6
0.0002881152460984394,1.8
0.00029211684673869547,1.84
0.0002961184473789516,1.6
0.0003001200480192077,1.24
0.0003041216486594638,0.72
0.0003081232492997199,0.12
0.00031212484993997603,-0.48
0.0003161264505802321,-0.96
0.00032012805122048823,-1.44
0.0003241296518607443,-1.68
0.0003281312525010004,-1.76
0.00033213285314125654,-1.72
0.0003361344537815126,-1.48
0.00034013605442176874,-1.12
0.0003441376550620248,-0.64
0.00034813925570228093,0.0
0.00035214085634253706,0.6
0.0003561424569827931,1.12
0.00036014405762304925,1.52
0.0003641456582633053,1.8
0.00036814725890356144,1.84
0.00037214885954381757,1.68
0.00037615046018407364,1.32
0.00038015206082432976,0.84
0.00038415366146458583,0.32
0.00038815526210484195,-0.28
0.0003921568627450981,-0.84
0.00039615846338535415,-1.28
0.00040016006402561027,-1.68
0.0004041616646658664,-1.84
0.00040816326530612246,-1.8
0.0004121648659463786,-1.56
0.00041616646658663466,-1.24
0.0004201680672268908,-0.68
0.0004241696678671469,-0.16
0.000428171268507403,0.48
0.0004321728691476591,1.0
0.00043617446978791517,1.44
0.0004401760704281713,1.76
0.0004441776710684274,1.84
0.0004481792717086835,1.72
0.0004521808723489396,1.4000000000000001
0.0004561824729891957,0.96
0.0004601840736294518,0.36
0.0004641856742697079,-0.2
0.000468187274909964,-0.76
0.0004721888755502201,-1.2
0.00047619047619047624,-1.6
0.0004801920768307323,-1.84
0.00048419367747098844,-1.8
0.0004881952781112445,-1.68
0.0004921968787515006,-1.36
0.0004961984793917568,-0.84
0.0005002000800320128,-0.24
0.0005042016806722689,0.28
0.0005082032813125251,0.84
0.0005122048819527811,1.4000000000000001
0.0005162064825930372,1.68
0.0005202080832332934,1.84
0.0005242096838735495,1.76
0.0005282112845138055,1.52
0.0005322128851540617,1.08
0.0005362144857943178,0.56
0.0005402160864345738,-0.08
0.0005442176870748299,-0.6
0.0005482192877150861,-1.12
0.0005522208883553422,-1.52
0.0005562224889955982,-1.76
0.0005602240896358544,-1.84
0.0005642256902761105,-1.72
0.0005682272909163666,-1.4000000000000001
0.0005722288915566227,-1.0
0.0005762304921968788,-0.44
0.0005802320928371349,0.12
0.0005842336934773909,0.76
0.0005882352941176471,1.24
0.0005922368947579032,1.68
0.0005962384953981593,1.84
0.0006002400960384154,1.8
0.0006042416966786715,1.6
0.0006082432973189276,1.24
0.0006122448979591838,0.68
0.0006162464985994398,0.12
0.0006202480992396959,-0.48
0.0006242496998799521,-1.0
0.0006282513005202081,-1.36
0.0006322529011604642,-1.72
0.0006362545018007203,-1.8800000000000001
0.0006402561024409765,-1.8
0.0006442577030812325,-1.52
0.0006482593037214886,-1.08
0.0006522609043617448,-0.6
0.0006562625050020008,-0.04
0.0006602641056422569,0.56
0.0006642657062825131,1.12
0.0006682673069227692,1.6
0.0006722689075630252,1.84
0.0006762705082032813,1.84
0.0006802721088435375,1.68
0.0006842737094837935,1.36
0.0006882753101240496,0.88
0.0006922769107643058,0.28
0.0006962785114045619,-0.32
0.0007002801120448179,-0.88
0.0007042817126850741,-1.36
0.0007082833133253302,-1.6400000000000001
0.0007122849139655863,-1.8
0.0007162865146058424,-1.8
0.0007202881152460985,-1.6
0.0007242897158863546,-1.28
0.0007282913165266106,-0.72
0.0007322929171668668,-0.16
0.0007362945178071229,0.44
0.000740296118447379,1.04
0.0007442977190876351,1.48
0.0007482993197278912,1.76
0.0007523009203681473,1.92
0.0007563025210084034,1.8
0.0007603041216486595,1.44
0.0007643057222889156,1.0
0.0007683073229291717,0.4
0.0007723089235694278,-0.16
0.0007763105242096839,-0.76
0.00078031212484994,-1.24
0.0007843137254901962,-1.6
0.0007883153261304522,-1.8
0.0007923169267707083,-1.84
0.0007963185274109645,-1.6400000000000001
0.0008003201280512205,-1.36
0.0008043217286914766,-0.88
0.0008083233293317328,-0.28
0.0008123249299719889,0.32
0.0008163265306122449,0.88
0.000820328131252501,1.4000000000000001
0.0008243297318927572,1.76
0.0008283313325330132,1.8800000000000001
0.0008323329331732693,1.84
0.0008363345338135255,1.6
0.0008403361344537816,1.08
0.0008443377350940376,0.56
0.0008483393357342938,-0.04
0.0008523409363745499,-0.6
0.000856342537014806,-1.12
0.0008603441376550621,-1.48
0.0008643457382953182,-1.76
0.0008683473389355743,-1.84
0.0008723489395758303,-1.72
0.0008763505402160865,-1.44
0.0008803521408563426,-1.0
0.0008843537414965987,-0.44
0.0008883553421368548,0.12
0.0008923569427771109,0.72
0.000896358543417367,1.24
0.0009003601440576231,1.68
0.0009043617446978792,1.8
0.0009083633453381353,1.8
0.0009123649459783914,1.6
0.0009163665466186475,1.2
0.0009203681472589036,0.68
0.0009243697478991597,0.12
0.0009283713485394159,-0.48
0.0009323729491796719,-1.0
0.000936374549819928,-1.44
0.0009403761504601842,-1.68
0.0009443777511004402,-1.8
0.0009483793517406963,-1.76
0.0009523809523809525,-1.48
0.0009563825530212086,-1.08
0.0009603841536614646,-0.56
0.0009643857543017207,0.04
0.0009683873549419769,0.64
0.0009723889555822329,1.16
0.000976390556222489,1.56
0.000980392156862745,1.84
0.0009843937575030012,1.8800000000000001
0.0009883953581432574,1.72
0.0009923969587835135,1.32
0.0009963985594237696,0.84
0.0010004001600640256,0.2
0.0010044017607042817,-0.32
0.0010084033613445378,-0.92
0.001012404961984794,-1.32
0.0010164065626250501,-1.68
0.0010204081632653062,-1.84
0.0010244097639055623,-1.8
0.0010284113645458184,-1.6
0.0010324129651860744,-1.24
0.0010364145658263305,-0.72
0.0010404161664665868,-0.12
0.0010444177671068428,0.48
0.001048419367747099,1.0
0.001052420968387355,1.48
0.001056422569027611,1.76
0.0010604241696678671,1.8800000000000001
0.0010644257703081234,1.8
0.0010684273709483795,1.44
0.0010724289715886356,0.96
0.0010764305722288916,0.4
0.0010804321728691477,-0.16
0.0010844337735094038,-0.76
0.0010884353741496598,-1.2
0.0010924369747899161,-1.6400000000000001
0.0010964385754301722,-1.8
0.0011004401760704283,-1.84
0.0011044417767106843,-1.68
0.0011084433773509404,-1.32
0.0011124449779911965,-0.84
0.0011164465786314528,-0.28
0.0011204481792717088,0.36
0.001124449779911965,0.92
0.001128451380552221,1.44
0.001132452981192477,1.72
0.001136454581832733,1.92
0.0011404561824729892,1.84
0.0011444577831132455,1.52
0.0011484593837535015,1.12
0.0011524609843937576,0.56
0.0011564625850340137,0.0
0.0011604641856742697,-0.6
0.0011644657863145258,-1.08
0.0011684673869547819,-1.52
0.0011724689875950382,-1.8
0.0011764705882352942,-1.84
0.0011804721888755503,-1.72
0.0011844737895158064,-1.4000000000000001
0.0011884753901560624,-0.92
0.0011924769907963185,-0.44
0.0011964785914365748,0.2
0.0012004801920768309,0.76
0.001204481792717087,1.28
0.001208483393357343,1.68
0.001212484993997599,1.8800000000000001
0.0012164865946378551,1.8800000000000001
0.0012204881952781112,1.68
0.0012244897959183675,1.24
0.0012284913965586236,0.72
0.0012324929971988796,0.16
0.0012364945978391357,-0.48
0.0012404961984793918,-1.0
0.0012444977991196478,-1.44
0.0012484993997599041,-1.72
0.0012525010004001602,-1.84
0.0012565026010404163,-1.8
0.0012605042016806723,-1.48
0.0012645058023209284,-1.12
0.0012685074029611845,-0.56
0.0012725090036014406,0.04
0.0012765106042416968,0.64
0.001280512204881953,1.16
0.001284513805522209,1.6
0.001288515406162465,1.84
0.0012925170068027211,1.92
0.0012965186074429772,1.72
0.0013005202080832335,1.32
0.0013045218087234895,0.84
0.0013085234093637456,0.24
0.0013125250100040017,-0.32
0.0013165266106442578,-0.84
0.0013205282112845138,-1.32
0.00132452981192477,-1.68
0.0013285314125650262,-1.84
0.0013325330132052822,-1.84
0.0013365346138455383,-1.56
0.0013405362144857944,-1.2
0.0013445378151260505,-0.72
0.0013485394157663065,-0.12
0.0013525410164065626,0.52
0.0013565426170468189,1.04
0.001360544217687075,1.48
0.001364545818327331,1.84
0.001368547418967587,1.8800000000000001
0.0013725490196078432,1.8
0.0013765506202480992,1.48
0.0013805522208883555,0.96
0.0013845538215286116,0.44
0.0013885554221688677,-0.16
0.0013925570228091237,-0.72
0.0013965586234493798,-1.24
0.0014005602240896359,-1.6
0.001404561824729892,-1.8
0.0014085634253701482,-1.84
0.0014125650260104043,-1.6400000000000001
0.0014165666266506604,-1.32
0.0014205682272909164,-0.76
0.0014245698279311725,-0.24
0.0014285714285714286,0.4
0.0014325730292116849,0.96
0.001436574629851941,1.44
0.001440576230492197,1.76
0.001444577831132453,1.8800000000000001
0.0014485794317727091,1.8
0.0014525810324129652,1.56
0.0014565826330532213,1.08
0.0014605842336934776,0.56
0.0014645858343337336,-0.04
0.0014685874349739897,-0.6
0.0014725890356142458,-1.12
0.0014765906362545018,-1.48
0.001480592236894758,-1.72
0.0014845938375350142,-1.76
0.0014885954381752703,-1.68
0.0014925970388155263,-1.4000000000000001
0.0014965986394557824,-0.96
0.0015006002400960385,-0.4
0.0015046018407362945,0.2
0.0015086034413765506,0.8
0.001512605042016807,1.32
0.001516606642657063,1.68
0.001520608243297319,1.8800000000000001
0.0015246098439375751,1.84
0.0015286114445778312,1.6
0.0015326130452180872,1.24
0.0015366146458583433,0.72
0.0015406162464985996,0.08
0.0015446178471388557,-0.48
0.0015486194477791117,-1.0
0.0015526210484193678,-1.44
0.0015566226490596239,-1.68
0.00156062424969988,-1.8
0.0015646258503401362,-1.72
0.0015686274509803923,-1.48
0.0015726290516206484,-1.08
0.0015766306522609044,-0.52
0.0015806322529011605,0.04
0.0015846338535414166,0.64
0.0015886354541816727,1.16
0.001592637054821929,1.6400000000000001
0.001596638655462185,1.84
0.001600640256102441,1.8800000000000001
0.0016046418567426972,1.72
0.0016086434573829532,1.36
0.0016126450580232093,0.84
0.0016166466586634656,0.28
0.0016206482593037216,-0.32
0.0016246498599439777,-0.88
0.0016286514605842338,-1.32
0.0016326530612244899,-1.72
0.001636654661864746,-1.84
0.001640656262505002,-1.8
0.0016446578631452583,-1.6
0.0016486594637855144,-1.16
0.0016526610644257704,-0.64
0.0016566626650660265,-0.08
0.0016606642657062826,0.52
0.0016646658663465386,1.12
0.001668667466986795,1.56
0.001672669067627051,1.84
0.001676670668267307,1.8800000000000001
0.0016806722689075631,1.8
0.0016846738695478192,1.4000000000000001
0.0016886754701880753,0.96
0.0016926770708283313,0.44
0.0016966786714685876,-0.2
0.0017006802721088437,-0.76
0.0017046818727490998,-1.2
0.0017086834733893558,-1.56
0.001712685074029612,-1.8
0.001716686674669868,-1.8
0.0017206882753101243,-1.6400000000000001
0.0017246898759503803,-1.32
0.0017286914765906364,-0.8
0.0017326930772308925,-0.2
0.0017366946778711485,0.36
0.0017406962785114046,0.92
0.0017446978791516607,1.48
0.001748699479791917,1.8
0.001752701080432173,1.92
0.001756702681072429,1.84
0.0017607042817126852,1.56
0.0017647058823529412,1.08
0.0017687074829931973,0.56
0.0017727090836334534,-0.04
0.0017767106842737097,-0.56
0.0017807122849139657,-1.12
0.0017847138855542218,-1.52
0.0017887154861944779,-1.76
0.001792717086834734,-1.76
0.00179671868747499,-1.68
0.0018007202881152463,-1.36
0.0018047218887555024,-0.92
0.0018087234893957584,-0.4
0.0018127250900360145,0.24
0.0018167266906762706,0.84
0.0018207282913165266,1.32
0.0018247298919567827,1.68
0.001828731492597039,1.8800000000000001
0.001832733093237295,1.8800000000000001
0.0018367346938775511,1.6
0.0018407362945178072,1.2
0.0018447378951580633,0.64
0.0018487394957983194,0.12
0.0018527410964385756,-0.48
0.0018567426970788317,-1.04
0.0018607442977190878,-1.44
0.0018647458983593438,-1.76
0.0018687474989996,-1.8
0.001872749099639856,-1.8
0.001876750700280112,-1.44
0.0018807523009203683,-1.08
0.0018847539015606244,-0.52
0.0018887555022008805,0.12
0.0018927571028411366,0.64
0.0018967587034813926,1.2
0.0019007603041216487,1.6400000000000001
0.001904761904761905,1.84
0.001908763505402161,1.8800000000000001
0.0019127651060424171,1.68
0.0019167667066826732,1.36
0.0019207683073229293,0.84
0.0019247699079631853,0.28
0.0019287715086034414,-0.32
0.0019327731092436977,-0.88
0.0019367747098839538,-1.32
0.0019407763105242098,-1.6400000000000001
0.0019447779111644659,-1.8
0.001948779511804722,-1.76
0.001952781112444978,-1.52
0.0019567827130852343,-1.24
0.00196078431372549,-0.72
0.0019647859143657465,-0.12
0.0019687875150060023,0.52
0.0019727891156462586,1.04
0.001976790716286515,1.52
0.0019807923169267707,1.8
0.001984793917567027,1.92
0.001988795518207283,1.8
0.001992797118847539,1.44
0.0019967987194877954,1.0
0.0020008003201280513,0.44
0.0020048019207683076,-0.16
0.0020088035214085634,-0.72
0.0020128051220488197,-1.24
0.0020168067226890756,-1.6
0.002020808323329332,-1.84
0.002024809923969588,-1.8
0.002028811524609844,-1.6400000000000001
0.0020328131252501003,-1.28
0.002036814725890356,-0.8
0.0020408163265306124,-0.28
0.0020448179271708683,0.32
0.0020488195278111246,0.96
0.002052821128451381,1.4000000000000001
0.0020568227290916367,1.76
0.002060824329731893,1.92
0.002064825930372149,1.84
0.002068827531012405,1.56
0.002072829131652661,1.12
0.0020768307322929173,0.56
0.0020808323329331736,0.0
0.0020848339335734294,-0.6
0.0020888355342136857,-1.16
0.0020928371348539416,-1.56
0.002096838735494198,-1.76
0.0021008403361344537,-1.8800000000000001
0.00210484193677471,-1.76
0.0021088435374149663,-1.4000000000000001
0.002112845138055222,-0.96
0.0021168467386954784,-0.36
0.0021208483393357343,0.24
0.0021248499399759905,0.8
0.002128851540616247,1.32
0.0021328531412565027,1.72
0.002136854741896759,1.92
0.002140856342537015,1.84
0.002144857943177271,1.72
0.002148859543817527,1.28
0.0021528611444577832,0.72
0.0021568627450980395,0.12
0.0021608643457382954,-0.44
0.0021648659463785517,-1.0
0.0021688675470188075,-1.48
0.002172869147659064,-1.72
0.0021768707482993197,-1.84
0.002180872348939576,-1.76
0.0021848739495798322,-1.52
0.002188875550220088,-1.12
0.0021928771508603444,-0.56
0.0021968787515006002,0.04
0.0022008803521408565,0.64
0.0022048819527811124,1.16
0.0022088835534213687,1.6400000000000001
0.002212885154061625,1.8800000000000001
0.002216886754701881,1.92
0.002220888355342137,1.72
0.002224889955982393,1.36
0.0022288915566226492,0.88
0.0022328931572629055,0.28
0.0022368947579031614,-0.32
0.0022408963585434176,-0.88
0.0022448979591836735,-1.36
0.00224889955982393,-1.72
0.0022529011604641856,-1.84
0.002256902761104442,-1.84
0.002260904361744698,-1.6
0.002264905962384954,-1.2
0.0022689075630252103,-0.72
0.002272909163665466,-0.12
0.0022769107643057225,0.52
0.0022809123649459783,1.04
0.0022849139655862346,1.52
0.002288915566226491,1.8
0.0022929171668667468,1.84
0.002296918767507003,1.8
0.002300920368147259,1.4000000000000001
0.002304921968787515,1.0
0.002308923569427771,0.4
0.0023129251700680273,-0.2
0.0023169267707082836,-0.72
0.0023209283713485395,-1.24
0.0023249299719887958,-1.6
0.0023289315726290516,-1.76
0.002332933173269308,-1.8800000000000001
0.0023369347739095638,-1.68
0.00234093637454982,-1.32
0.0023449379751900763,-0.88
0.002348939575830332,-0.24
0.0023529411764705885,0.36
0.0023569427771108443,0.92
0.0023609443777511006,1.44
0.002364945978391357,1.76
0.0023689475790316127,1.8800000000000001
0.002372949179671869,1.84
0.002376950780312125,1.56
0.002380952380952381,1.16
0.002384953981592637,0.56
0.0023889555822328933,-0.04
0.0023929571828731496,-0.6
0.0023969587835134054,-1.12
0.0024009603841536617,-1.48
0.0024049619847939176,-1.76
0.002408963585434174,-1.84
0.0024129651860744297,-1.76
0.002416966786714686,-1.4000000000000001
0.0024209683873549423,-1.0
0.002424969987995198,-0.4
0.0024289715886354544,0.2
0.0024329731892757103,0.76
0.0024369747899159666,1.28
0.0024409763905562224,1.72
0.0024449779911964787,1.84
0.002448979591836735,1.8800000000000001
0.002452981192476991,1.6400000000000001
0.002456982793117247,1.24
0.002460984393757503,0.72
0.0024649859943977593,0.16
0.002468987595038015,-0.44
0.0024729891956782714,-0.96
0.0024769907963185277,-1.44
0.0024809923969587836,-1.72
0.00248499399759904,-1.84
0.0024889955982392957,-1.8
0.002492997198879552,-1.52
0.0024969987995198083,-1.12
0.002501000400160064,-0.64
0.0025050020008003204,0.0
0.0025090036014405763,0.56
0.0025130052020808325,1.2
0.0025170068027210884,1.6
0.0025210084033613447,1.84
0.002525010004001601,1.96
0.002529011604641857,1.68
0.002533013205282113,1.4000000000000001
0.002537014805922369,0.84
0.0025410164065626253,0.24
0.002545018007202881,-0.32
0.0025490196078431374,-0.84
0.0025530212084833937,-1.32
0.0025570228091236495,-1.68
0.002561024409763906,-1.84
0.0025650260104041617,-1.8
0.002569027611044418,-1.6
0.002573029211684674,-1.2
0.00257703081232493,-0.72
0.0025810324129651864,-0.12
0.0025850340136054422,0.44
0.0025890356142456985,1.08
0.0025930372148859544,1.48
0.0025970388155262107,1.72
0.002601040416166467,1.84
0.002605042016806723,1.72
0.002609043617446979,1.44
0.002613045218087235,0.92
0.0026170468187274912,0.44
0.002621048419367747,-0.12
0.0026250500200080034,-0.72
0.0026290516206482597,-1.28
0.0026330532212885155,-1.56
0.002637054821928772,-1.8
0.0026410564225690276,-1.8
0.002645058023209284,-1.6400000000000001
0.00264905962384954,-1.32
0.002653061224489796,-0.84
0.0026570628251300524,-0.32
0.002661064425770308,0.28
0.0026650660264105645,0.84
0.0026690676270508203,1.4000000000000001
0.0026730692276910766,1.68
0.0026770708283313325,1.8
0.0026810724289715888,1.8
0.002685074029611845,1.52
0.002689075630252101,1.04
0.002693077230892357,0.56
0.002697078831532613,0.0
0.0027010804321728693,-0.56
0.002705082032813125,-1.12
0.0027090836334533815,-1.48
0.0027130852340936378,-1.68
0.0027170868347338936,-1.8
0.00272108843537415,-1.6400000000000001
0.0027250900360144058,-1.44
0.002729091636654662,-0.96
0.0027330932372949183,-0.4
0.002737094837935174,0.16
0.0027410964385754305,0.72
0.0027450980392156863,1.24
0.0027490996398559426,1.56
0.0027531012404961985,1.84
0.0027571028411364547,1.8
0.002761104441776711,1.56
0.002765106042416967,1.2
0.002769107643057223,0.72
0.002773109243697479,0.12
0.0027771108443377353,-0.4
0.002781112444977991,-0.96
0.0027851140456182475,-1.36
0.0027891156462585037,-1.6400000000000001
0.0027931172468987596,-1.76
0.002797118847539016,-1.68
0.0028011204481792717,-1.48
0.002805122048819528,-1.04
0.002809123649459784,-0.6
0.00281312525010004,0.04
0.0028171268507402964,0.6
0.0028211284513805523,1.08
0.0028251300520208086,1.52
0.0028291316526610644,1.76
0.0028331332533013207,1.84
0.002837134853941577,1.6400000000000001
0.002841136454581833,1.32
0.002845138055222089,0.8
0.002849139655862345,0.32
0.0028531412565026013,-0.24
0.002857142857142857,-0.84
0.0028611444577831134,-1.24
0.0028651460584233697,-1.6
0.0028691476590636256,-1.76
0.002873149259703882,-1.8
0.0028771508603441377,-1.6
0.002881152460984394,-1.2
0.00288515406162465,-0.72
0.002889155662264906,-0.2
0.0028931572629051624,0.44
0.0028971588635454183,1.0
0.0029011604641856746,1.4000000000000001
0.0029051620648259304,1.68
0.0029091636654661867,1.8
0.0029131652661064425,1.72
0.002917166866746699,1.4000000000000001
0.002921168467386955,0.96
0.002925170068027211,0.4
0.0029291716686674673,-0.12
0.002933173269307723,-0.76
0.0029371748699479794,-1.16
0.0029411764705882353,-1.52
0.0029451780712284915,-1.76
0.002949179671868748,-1.8
0.0029531812725090037,-1.6400000000000001
0.00295718287314926,-1.28
0.002961184473789516,-0.8
0.002965186074429772,-0.28
0.0029691876750700284,0.28
0.0029731892757102842,0.84
0.0029771908763505405,1.32
0.0029811924769907964,1.6400000000000001
0.0029851940776310527,1.84
0.0029891956782713085,1.76
0.002993197278911565,1.48
0.002997198879551821,1.08
0.003001200480192077,0.56
0.0030052020808323332,0.0
0.003009203681472589,-0.6
0.0030132052821128454,-1.08
0.0030172068827531012,-1.48
0.0030212084833933575,-1.68
0.003025210084033614,-1.8
0.0030292116846738697,-1.68
0.003033213285314126,-1.4000000000000001
0.003037214885954382,-1.0
0.003041216486594638,-0.4
0.003045218087234894,0.16
0.0030492196878751502,0.72
0.0030532212885154065,1.24
0.0030572228891556624,1.6
0.0030612244897959186,1.84
0.0030652260904361745,1.8
0.0030692276910764308,1.56
0.0030732292917166866,1.2
0.003077230892356943,0.72
0.003081232492997199,0.16
0.003085234093637455,-0.4
0.0030892356942777113,-0.88
0.003093237294917967,-1.32
0.0030972388955582235,-1.6400000000000001
0.0031012404961984798,-1.8
0.0031052420968387356,-1.72
0.003109243697478992,-1.48
0.0031132452981192478,-1.08
0.003117246898759504,-0.6
0.00312124849939976,0.0
0.003125250100040016,0.56
0.0031292517006802725,1.12
0.0031332533013205283,1.52
0.0031372549019607846,1.72
0.0031412565026010405,1.84
0.0031452581032412968,1.6400000000000001
0.0031492597038815526,1.32
0.003153261304521809,0.88
0.003157262905162065,0.32
0.003161264505802321,-0.24
0.0031652661064425773,-0.76
0.003169267707082833,-1.2
0.0031732693077230895,-1.56
0.0031772709083633453,-1.8
0.0031812725090036016,-1.76
0.003185274109643858,-1.56
0.0031892757102841137,-1.16
0.00319327731092437,-0.68
0.003197278911564626,-0.16
0.003201280512204882,0.44
0.0032052821128451385,0.96
0.0032092837134853943,1.44
0.0032132853141256506,1.6400000000000001
0.0032172869147659064,1.8
0.0032212885154061627,1.68
0.0032252901160464186,1.44
0.003229291716686675,0.96
0.003233293317326931,0.48
0.003237294917967187,-0.12
0.0032412965186074433,-0.68
0.003245298119247699,-1.12
0.0032492997198879554,-1.48
0.0032533013205282113,-1.76
0.0032573029211684676,-1.8
0.003261304521808724,-1.68
0.0032653061224489797,-1.32
0.003269307723089236,-0.88
0.003273309323729492,-0.32
0.003277310924369748,0.28
0.003281312525010004,0.8
0.0032853141256502603,1.32
0.0032893157262905166,1.6
0.0032933173269307724,1.8
0.0032973189275710287,1.8
0.0033013205282112846,1.48
0.003305322128851541,1.12
0.0033093237294917967,0.64
0.003313325330132053,0.04
0.0033173269307723093,-0.48
0.003321328531412565,-1.04
0.0033253301320528214,-1.36
0.0033293317326930773,-1.72
0.0033333333333333335,-1.76
0.00333733493397359,-1.68
0.0033413365346138457,-1.4000000000000001
0.003345338135254102,-0.92
0.003349339735894358,-0.48
0.003353341336534614,0.08
0.00335734293717487,0.64
0.0033613445378151263,1.24
0.0033653461384553825,1.6
0.0033693477390956384,1.72
0.0033733493397358947,1.76
0.0033773509403761505,1.6400000000000001
0.003381352541016407,1.32
0.0033853541416566627,0.76
0.003389355742296919,0.2
0.0033933573429371752,-0.32
0.003397358943577431,-0.88
0.0034013605442176874,-1.28
0.0034053621448579432,-1.6
0.0034093637454981995,-1.76
0.0034133653461384554,-1.72
0.0034173669467787117,-1.48
0.003421368547418968,-1.12
0.003425370148059224,-0.68
0.00342937174869948,-0.04
0.003433373349339736,0.56
0.0034373749499799922,1.04
0.0034413765506202485,1.52
0.0034453781512605044,1.76
0.0034493797519007607,1.76
0.0034533813525410165,1.6400000000000001
0.003457382953181273,1.32
0.0034613845538215286,0.92
0.003465386154461785,0.4
0.003469387755102041,-0.2
0.003473389355742297,-0.72
0.0034773909563825534,-1.2
0.003481392557022809,-1.56
0.0034853941576630655,-1.72
0.0034893957583033213,-1.76
0.0034933973589435776,-1.6
0.003497398959583834,-1.24
0.0035014005602240898,-0.76
0.003505402160864346,-0.2
0.003509403761504602,0.36
0.003513405362144858,0.96
0.003517406962785114,1.36
0.0035214085634253703,1.68
0.0035254101640656266,1.8800000000000001
0.0035294117647058825,1.72
0.0035334133653461388,1.48
0.0035374149659863946,1.04
0.003541416566626651,0.52
0.0035454181672669068,0.0
0.003549419767907163,-0.56
0.0035534213685474193,-1.08
0.003557422969187675,-1.44
0.0035614245698279315,-1.68
0.0035654261704681873,-1.76
0.0035694277711084436,-1.6400000000000001
0.0035734293717487,-1.36
0.0035774309723889557,-0.92
0.003581432573029212,-0.36
0.003585434173669468,0.2
0.003589435774309724,0.8
0.00359343737494998,1.32
0.0035974389755902363,1.6400000000000001
0.0036014405762304926,1.76
0.0036054421768707485,1.76
0.0036094437775110047,1.6
0.0036134453781512606,1.16
0.003617446978791517,0.64
0.0036214485794317727,0.08
0.003625450180072029,-0.44
0.0036294517807122853,-0.96
0.003633453381352541,-1.36
0.0036374549819927974,-1.6400000000000001
0.0036414565826330533,-1.68
0.0036454581832733096,-1.6400000000000001
0.0036494597839135654,-1.4000000000000001
0.0036534613845538217,-1.04
0.003657462985194078,-0.52
0.003661464585834334,0.12
0.00366546618647459,0.64
0.003669467787114846,1.16
0.0036734693877551023,1.56
0.0036774709883953586,1.76
0.0036814725890356144,1.76
0.0036854741896758707,1.6
0.0036894757903161266,1.24
0.003693477390956383,0.8
0.0036974789915966387,0.24
0.003701480592236895,-0.28
0.0037054821928771513,-0.8
0.003709483793517407,-1.28
0.0037134853941576634,-1.6
0.0037174869947979193,-1.72
0.0037214885954381756,-1.68
0.0037254901960784314,-1.48
0.0037294917967186877,-1.16
0.003733493397358944,-0.64
0.0037374949979992,-0.08
0.003741496598639456,0.52
0.003745498199279712,1.04
0.0037494997999199683,1.48
0.003753501400560224,1.76
0.0037575030012004804,1.8
0.0037615046018407367,1.68
0.0037655062024809925,1.32
0.003769507803121249,0.96
0.0037735094037615047,0.4
0.003777511004401761,-0.12
0.003781512605042017,-0.68
0.003785514205682273,-1.2
0.0037895158063225294,-1.48
0.0037935174069627852,-1.72
0.0037975190076030415,-1.76
0.0038015206082432974,-1.6
0.0038055222088835537,-1.24
0.00380952380952381,-0.8
0.003813525410164066,-0.2
0.003817527010804322,0.4
0.003821528611444578,0.92
